BaroId,CreateDate,Baro_Index,DateTime_T4
1795B122-1A42-4F14-912E-049116CBEF44,07/02/2019,62.51,13/02/2019
F74326E4-13CB-4651-9ACC-A2A5085483DF,08/02/2019,66.56,14/02/2019
C37672D7-C436-4B60-BD2D-F95548B7F816,11/02/2019,35.8,15/02/2019
D881A51E-1077-42A0-8775-6FC0F672029E,12/02/2019,48.82,18/02/2019
C830A96E-9728-414C-A527-B6988A2FD98D,13/02/2019,54.77,20/02/2019
92A0E957-C61E-46C5-B9D6-01F5A08B100E,14/02/2019,52.9,21/02/2019
1D5A915D-205F-47F9-A33F-133ED1977CC6,15/02/2019,57.78,22/02/2019
C327CD00-7BAE-4C3E-A135-A19085F07C17,18/02/2019,58.42,25/02/2019
25D4BA90-E242-4192-9389-414F688DEE55,20/02/2019,47.87,26/02/2019
B0E5E47D-B0CC-45A7-8E41-9849EB589105,21/02/2019,58.99,27/02/2019
580344C8-0F33-4CCC-B692-BAC0583A68DE,22/02/2019,60.64,28/02/2019
F15EB585-C37A-470D-863A-DA0B5D158247,25/02/2019,47.93,01/01/2019
C6AAD111-3DC1-4205-90F0-9D356ED8F9A1,26/02/2019,44.43,04/03/2019
4B299C06-A7F9-4808-84C1-7A582E3008B9,27/02/2019,49.69,05/03/2019
546FFA81-E796-489F-BB4A-2D546BE23505,28/02/2019,54.31,06/03/2019
EA6088E3-7525-4021-8507-B2F38B31E0B5,01/03/2019,34.54,07/03/2019
A2D4334E-B1D1-4FED-9093-25D0EC225929,04/03/2019,43.81,08/03/2019
6B337770-180D-420B-B9D0-5B98FA78BEED,05/03/2019,66.74,11/03/2019
97A50BFB-2BA0-4A2A-8B2C-E81D900E4DCF,06/03/2019,72.73,12/03/2019
B39FDD7B-D35D-46E1-8573-FA88D33ABF5A,07/03/2019,46.11,13/03/2019
AE2D219A-6DC8-4BDE-AB6A-2F14915E204E,08/03/2019,52,14/03/2019
45E94959-8EAB-4F7E-AD11-6B3C0FF8B0E9,11/03/2019,36.24,15/03/2019
7252BABA-848D-49DD-BB00-ED842A7C4B6F,12/03/2019,47.59,18/03/2019
ED9AD5B5-D3A0-4175-A23D-8028A39A5AEB,13/03/2019,68.37,19/03/2019
28FD2C65-BB78-416F-B6C3-D47AA506E471,14/03/2019,30,20/03/2019
E9CB41A7-ADCC-4055-8B47-BEE5A019F577,15/03/2019,46.26,21/03/2019
0558AC0F-C4C6-42A6-8BBB-8B5EAD8704B3,18/03/2019,49.09,22/03/2019
C82AE63E-0800-488D-A18C-70B070FDFB96,19/03/2019,56.74,25/03/2019
8472E876-A6D7-46B4-95F6-C618FEA0A27B,20/03/2019,40.64,26/03/2019
43C056FB-89BE-45E8-9CCB-72B0D58E628B,21/03/2019,40.81,27/03/2019
C408B631-2371-4D10-BE3E-9453F813C8F4,22/03/2019,65.27,28/03/2019
145B5A4C-F286-4DDA-A4BF-0D044ACBF961,25/03/2019,56.64,29/03/2019
91DD2ED5-C0CD-4F69-A9E5-B83340836A3C,26/03/2019,54.61,01/04/2019
15895858-6DA0-4D19-AEB4-C34DDA3C36C7,27/03/2019,55.97,02/04/2019
61086F72-F091-4A47-8486-987FAFC2ECBC,28/03/2019,46.69,03/04/2019
A99D10DB-569C-4204-A74A-F2359061E801,29/03/2019,55.26,04/04/2019
EF46ABC3-5310-4497-867C-97655EC48C0C,01/04/2019,55.84,05/04/2019
E7EC639B-8A77-4F3B-9195-2D2FE576DCC6,02/04/2019,54.65,08/04/2019
46400784-BB6A-4047-8CC2-CFF71F7C13A4,03/04/2019,59.26,09/04/2019
5B5B2240-9E41-4BAD-9CCC-C1F4C6DBD592,04/04/2019,44.84,10/04/2019
C946DA51-ACE6-4995-B047-D46EECA50940,05/04/2019,61.53,12/04/2019
2D3800CB-7285-48B7-BE92-CE2BA45E0AB1,09/04/2019,50.43,17/04/2019
08D09534-D8A8-49C1-8CF7-A8FC81AA3035,10/04/2019,66.24,18/04/2019
B37A6BD5-2F44-4F4C-AF8F-C2A7981E8973,11/04/2019,40.48,19/04/2019
0B787CB6-DE80-4B8F-8825-9FE520A72A42,12/04/2019,62.34,22/04/2019
E5357FF5-C674-4B44-AE95-3E463E2F5282,17/04/2019,63.33,23/04/2019
2AA9D714-58AC-46F0-A952-5658DC1597C3,18/04/2019,43.37,24/04/2019
FD130B53-CD2F-4444-8495-EAE5B54DCF21,19/04/2019,32.54,25/04/2019
4E8A9B03-1F32-41FE-82C8-B7E9024FC7E5,22/04/2019,53.54,26/04/2019
C69EFB31-358B-4AEA-B6D9-1B33537B8B6C,23/04/2019,53.94,29/04/2019
8B50EB0E-581B-41E7-8874-0778227E23F7,24/04/2019,52.25,30/04/2019
F8CF31E4-8970-4921-BE81-8F0F8EF989D9,25/04/2019,42.7,02/05/2019
90A912B3-7EB0-414D-B7F1-B1FE5FC71831,26/04/2019,51.04,03/05/2019
495F5F0A-3B68-473D-8EE0-FCA21E2B9DCC,29/04/2019,42.65,07/05/2019
C89D71D3-C763-4C3D-AC45-FBE5C33B2797,30/04/2019,40.01,08/05/2019
87423800-B794-4F48-8EBB-00D3A6D0B528,03/05/2019,46.2,09/05/2019
BDF64B27-BA85-4296-B35B-66EC5D221444,07/05/2019,50.7,13/05/2019
2EDAE1D5-92E3-4E3E-B8C6-9FFB288FEC06,08/05/2019,42.31,14/05/2019
B82BD3FA-FDEA-47BD-9E29-A9E2B5AD2840,09/05/2019,48.04,15/05/2019
33CBC6FD-8400-46F5-B292-3563966F9262,10/05/2019,69.33,16/05/2019
1DCC1B26-969E-4DC6-8C15-558432D05108,13/05/2019,53.35,17/05/2019
59EF6BD2-AB6A-45D3-9A04-B8EE3AB1925C,14/05/2019,53.67,21/05/2019
3E540A95-8F26-4FDD-BC1E-8C6F5C944491,15/05/2019,43.81,22/05/2019
4D012957-CC5A-421F-BC99-00618A1C49B7,16/05/2019,76.68,23/05/2019
DC8A9A8A-BCEA-4CB8-B116-C91C7713968F,17/05/2019,58.96,24/05/2019
B424DF01-7EE6-4FD7-83C5-8CAB534BE690,21/05/2019,61.52,27/05/2019
86CC8D72-22FF-4F40-8101-328019EA56CC,22/05/2019,47.99,28/05/2019
4997D896-E133-4887-9B09-646172181A29,23/05/2019,56.29,29/05/2019
8A1D9F8C-4282-46E4-97C4-BCFBE40BFA03,24/05/2019,70.19,30/05/2019
600A28FD-AA42-446A-981D-4AA7F992E7FB,27/05/2019,27.15,31/05/2019
E9854BFF-7B5D-4CB1-ACA8-262C52F429E4,28/05/2019,54.65,03/06/2019
25AD66EF-D788-41DF-A2CE-6808FD8B54AC,29/05/2019,42.83,04/06/2019
F7DA90A2-E525-496F-9FC9-52F6E9ABD066,30/05/2019,41.74,05/06/2019
5864B56E-9F81-4298-A982-41E8D932AE46,31/05/2019,38.53,06/06/2019
D8807E9B-3F0C-4F31-8B8E-0E060ACE5FE4,03/06/2019,82.84,07/06/2019
666DA43C-AF3A-4451-B1A2-D0BD42834A58,04/06/2019,55.33,10/06/2019
A56BF7AC-C26B-4FA6-BA41-39796E4EABCC,05/06/2019,50.44,11/06/2019
CDE3EEA1-574D-416C-B6B6-16F167CF3782,06/06/2019,70.89,12/06/2019
5B67C543-7CBB-4038-A5E5-F96AC2887F11,07/06/2019,33.55,13/06/2019
BC7092B4-6BB0-4110-88F8-26008CBDA7AC,10/06/2019,49.76,14/06/2019
23B3AE96-4F61-4105-A85E-219EB73CC52F,11/06/2019,50.18,17/06/2019
EC6D8A2E-C0F9-4DC5-B7CE-018762E934AD,12/06/2019,56.86,18/06/2019
737BA919-ECFF-45EF-A219-0C00404B6AF8,13/06/2019,44.08,19/06/2019
D80C256F-B5C6-4CCE-9250-6E43F70CC691,14/06/2019,41.88,20/06/2019
F1072740-0F48-4F88-B981-6064E65709E7,17/06/2019,58.36,21/06/2019
AD16C972-4995-4658-BC0A-2073AAFBD549,18/06/2019,61.98,24/06/2019
00AA62EF-DD4B-4C5B-AEA4-23AB0A91DB0D,19/06/2019,42.72,25/06/2019
11622E7D-CA04-44BA-AA2E-4013C753C32C,20/06/2019,20.52,26/06/2019
3190AC02-50B0-4EC6-901E-9156112E5F95,21/06/2019,55.16,27/06/2019
0137D2C8-DC89-4E95-8E72-48D1B7694B0E,24/06/2019,45.12,28/06/2019
D9AEF937-1BEC-420B-8A49-8A518867D72A,25/06/2019,54.25,01/07/2019
7A8EF420-F26D-4712-A54A-3741CA5FA961,26/06/2019,41.5,02/07/2019
72F471A7-66E2-48F4-9D10-0C2E01220881,27/06/2019,58.63,03/07/2019
3F45EE40-90F9-4CD3-AF87-94AD1E7F2EB4,28/06/2019,55.28,04/07/2019
54FE1CDD-154C-4345-8978-4C30C4AE7BFA,01/07/2019,98.56,05/07/2019
5595E5B8-27B1-4708-9992-F5A8DFEC8BC1,02/07/2019,0,08/07/2019
9FAE5CCC-652D-42C4-85D2-42ABC33F9456,03/07/2019,14.84,09/07/2019
09E85251-1490-45B2-9D22-B8B14855355B,04/07/2019,8.87,10/07/2019
C0801D07-1274-49DB-A99B-EFF9361F1865,05/07/2019,66.32,11/07/2019
D4C689FC-8A1F-403D-966E-A86C67DF8250,08/07/2019,53.54,12/07/2019
5238370C-440D-4B5A-8A5E-F2D7F0BD9162,09/07/2019,56.9,15/07/2019
09ABB068-3AB4-4D03-A22C-1C90DDCD4489,10/07/2019,42.69,17/07/2019
2E8D9831-D4B6-441E-AD07-1CD019EC1958,11/07/2019,45.54,18/07/2019
29B776B3-D1B4-4EF4-B930-ADD3B64A448A,12/07/2019,52.06,19/07/2019
87AE7338-F785-4A84-8608-B8B3B6469B8F,15/07/2019,31.54,22/07/2019
3F631190-7E61-4059-BE1F-F3FBA78F290B,17/07/2019,43.48,23/07/2019
61779650-17EF-46B0-963A-B6A463CB0D87,18/07/2019,42.22,24/07/2019
42BE5918-A673-42CD-B639-256962698BF5,19/07/2019,51.14,25/07/2019
532F026A-D8D7-46C3-8FAB-D2FB7BF8555B,22/07/2019,40.52,26/07/2019
AD3CCC5F-9B00-4562-966F-DD2421789EA2,23/07/2019,45.77,30/07/2019
D6EB1C4E-5BAD-4361-9BA4-63FD261CE01E,24/07/2019,59.14,31/07/2019
62C1175C-9A11-4437-B0A6-411E8D83C87E,25/07/2019,37.9,01/08/2019
07CEEAD5-A210-40C7-9235-416062F4F7EC,26/07/2019,51.85,02/08/2019
4B4CA2E2-CFF1-4AEC-B0DB-8BC1A408359E,30/07/2019,41.3,05/08/2019
79559648-2241-4853-8F72-91E0CCC8D50A,31/07/2019,26.94,06/08/2019
FD779BC0-B3E9-424E-834B-C1E645190B3D,01/08/2019,37.81,07/08/2019
D62EFD99-4920-4523-B623-5855E84453C6,02/08/2019,86.56,08/08/2019
1B760A68-0DE7-4B65-A45A-C7A858C0D5B4,05/08/2019,57.27,09/08/2019
89EC9742-37F9-4C27-8DC7-29F946EC7DFD,06/08/2019,45.49,13/08/2019
1D61F3A4-6929-4238-9843-64E9CFB6FA4D,07/08/2019,51.42,14/08/2019
8B077E5C-CA0C-4426-ACA4-0E31D1FC8A01,08/08/2019,54.01,15/08/2019
BAF7D07D-FDE6-424C-8E41-E8C89FCD51D1,09/08/2019,39.32,16/08/2019
BE09A956-8082-47C5-875D-A764ADAA1F34,13/08/2019,45.24,19/08/2019
FFB0BD3E-6C2F-4815-BB0A-5630B35DF58B,14/08/2019,69.26,20/08/2019
BA5B67C5-F059-4460-A075-2A6A6CD522A5,15/08/2019,30.67,21/08/2019
D8904FE4-B3F7-4CF8-8935-4197787A3F39,16/08/2019,48.07,22/08/2019
F8E64CDB-5817-4ADA-BBFD-4DBD8A39D1FC,19/08/2019,55.3,23/08/2019
E917FC10-753D-40E8-8626-4B8062CE5EA8,20/08/2019,49.17,26/08/2019
03133591-E700-40FE-B476-730C3F89C4B5,21/08/2019,56.05,27/08/2019
DAAB67F3-643C-4659-BDE2-9360E82E49D4,22/08/2019,55.9,28/08/2019
3CFC23E0-4A4D-4079-BE12-B4540601A95C,23/08/2019,70.55,29/08/2019
964590CB-1319-4CEE-BC43-76D61D72BFD3,26/08/2019,34.29,30/08/2019
39FB929F-02FD-4650-9E79-CC7528F4948E,27/08/2019,42.35,02/09/2019
0C515CC0-35B4-44EF-9FA5-A3E529ADB5C4,28/08/2019,46.85,03/09/2019
76F31E08-7BFD-4BAE-B57D-92B8E9574691,29/08/2019,40.89,04/09/2019
59A35C0B-032B-4549-A7D4-2AC383E30C17,30/08/2019,40.23,05/09/2019
172598E9-25B7-4F76-9FD1-1F127AFE47CC,02/09/2019,48.8,06/09/2019
CE124249-363E-4E55-8B1C-BF7AEDE0055B,03/09/2019,34.9,09/09/2019
BE5926BD-D012-4703-9996-9CE281B8E212,04/09/2019,48.86,10/09/2019
D42F5C29-D4DF-4DD3-841F-683ADC6FDB85,05/09/2019,72.23,11/09/2019
D165CD68-7A7E-46B6-B0DB-3D0BBCA7BACE,06/09/2019,36.19,12/09/2019
A5095495-CDE1-416F-8384-C5B50230D76B,09/09/2019,46.84,13/09/2019
70AF7EC3-747F-4C17-A029-409FC677A27F,10/09/2019,42.79,16/09/2019
2AB3528F-919F-4BBE-AC6D-4EDE9DD903F3,11/09/2019,59.28,17/09/2019
63F622BC-6AAC-4ECD-AE85-0028CE035DC5,12/09/2019,25.98,18/09/2019
577CC947-E6C5-4DDE-B649-69C1B3BACA0F,13/09/2019,27.04,19/09/2019
4A72A497-F642-4D8F-B319-5C7093953314,16/09/2019,54.59,20/09/2019
3B1808F4-272A-4CA2-9595-B331C14DDDE6,17/09/2019,44.75,23/09/2019
788DF16B-D04C-41BC-9495-86461D1681B2,18/09/2019,31.37,24/09/2019
483766E8-04C2-482E-ACAB-B4A253CEFD81,19/09/2019,39.17,25/09/2019
2A5BC016-FBC3-4687-8099-925AD49B2AE3,20/09/2019,66.79,26/09/2019
12A70CAD-73D4-4131-8BC7-AEA916593868,23/09/2019,41.26,27/09/2019
DC108A16-982C-40BE-A076-5E5288616332,24/09/2019,51.44,30/09/2019
358D20AF-E9A1-4794-89ED-975ED2C97BAD,25/09/2019,61.25,01/10/2019
2F678D19-62C8-44C5-BBFA-196899E2012B,26/09/2019,73.01,02/10/2019
C3DAC1C9-A3A1-4E1B-8F8F-128993C05A1E,27/09/2019,69.59,03/10/2019
0E4719C8-D77D-45FE-A8C5-E6CABD37EC5D,30/09/2019,52.84,04/10/2019
3C098191-81FB-430A-BFC2-9C0D17B5B91F,01/10/2019,67.69,07/10/2019
F510CC58-2E0F-4920-A9A3-A20084B6CC13,02/10/2019,25.44,08/10/2019
47631872-8189-4513-AECF-37EF88D32A2F,03/10/2019,72.62,09/10/2019
20CEB0E7-124A-49A4-A239-168B8AD59DD6,04/10/2019,30.58,10/10/2019
1FBD0524-90FE-4B67-9729-8DD99F9F77AF,07/10/2019,57.79,11/10/2019
B3284F80-948B-4CAA-963B-8ACC224F791D,08/10/2019,56.14,15/10/2019
7C673400-29CE-4FE9-A844-55C87DD17CB0,09/10/2019,36.21,16/10/2019
1B7450B6-704A-4232-8D7A-551B36D38FE9,10/10/2019,46.66,17/10/2019
C55AE951-4479-46F4-BAF1-8B7FE142C3A4,11/10/2019,45.29,18/10/2019
D436AC1F-6106-46DF-B995-F963F2D297B3,15/10/2019,54.64,21/10/2019
256A50C9-8814-41B6-8E7A-37106EE3AB8E,16/10/2019,57.42,22/10/2019
9A1F5B26-83A3-4A16-BD4B-E2D5B7D9071B,17/10/2019,57.6,24/10/2019
0B822F6E-DADB-41D2-8B80-3B00ED96C721,18/10/2019,44.29,25/10/2019
32B52CE4-F274-4EE7-B6A3-706AAEEF5934,21/10/2019,45.57,28/10/2019
6D6E4CDB-3711-4800-8878-48C3E0341C2A,22/10/2019,63.43,29/10/2019
F8D1CB24-BBC9-48C9-94FB-45C8CDE57245,24/10/2019,50.52,30/10/2019
67407E22-25A2-412F-892E-CBA5D9B350D6,25/10/2019,53.95,31/10/2019
00A835DF-E1E5-48C8-9C32-B81AE7868CB5,28/10/2019,41.11,01/11/2019
1E71CBF4-1AC2-4F26-88AD-0D26EFF7E80A,29/10/2019,50.07,04/11/2019
B2FC9B4E-1669-43A7-A07A-4CC52D30074D,30/10/2019,34.03,05/11/2019
33A2A75F-FD0D-46B6-9625-3E933E71AFB2,31/10/2019,58.75,06/11/2019
04F6D36E-C933-4A2F-8CB0-601FF0D1D709,01/11/2019,57.22,07/11/2019
B664AAE4-E96B-4CD6-86B9-9837560F4F4C,04/11/2019,32.15,08/11/2019
FB565603-3AD7-41FE-9A5E-9AC7954FBA5B,05/11/2019,35.83,11/11/2019
52BC66D0-ECA3-4176-A66B-DE20EC236AEE,06/11/2019,27.31,12/11/2019
8161E02A-7087-4517-886B-43906CEE91C5,07/11/2019,37.4,13/11/2019
020B210C-C429-4E14-A892-3B18AEE1E371,08/11/2019,51.63,14/11/2019
C70A700A-3BFC-4544-8172-27CC2CD9D1DC,11/11/2019,55.05,15/11/2019
0A54CA65-91D5-4C83-9BD2-B6C3B2B669AB,12/11/2019,81.26,18/11/2019
A29E30CF-7F2F-4195-A887-C63D9C0E879F,13/11/2019,63.11,19/11/2019
D0B71AFF-B2B7-4DC2-9379-04E8B154AC75,14/11/2019,52.61,20/11/2019
8CEB8725-E4E6-4E03-95B0-74EB5C3FC16D,15/11/2019,49.68,21/11/2019
9DD63415-B446-4874-97F3-904B43898217,18/11/2019,49.74,22/11/2019
52698B48-8C9B-4E3B-B788-D5703D91C9FC,19/11/2019,48.55,25/11/2019
1FDFA785-9D93-4962-BF68-981D6748B0E4,20/11/2019,46.1,26/11/2019
056C3ED7-0F3A-420A-89F5-95DFFD2E0B5D,21/11/2019,39.38,27/11/2019
21D4FF94-E590-4088-B1E4-579DAC330829,22/11/2019,38.55,28/11/2019
F3A11063-6EE9-443F-8BF2-C68CE4B17E7E,25/11/2019,55.3,29/11/2019
36FFB32F-D38A-4DC0-B680-6A3127193170,26/11/2019,43.03,02/12/2019
7B9324C0-27E3-4B58-9578-EF8430B3D19F,27/11/2019,26.38,03/12/2019
2C7AFA95-9D07-45D7-AC49-FB46F3C54E9C,28/11/2019,41.08,04/12/2019
2E0D46B8-83AA-47D6-A904-54E0AEF9ECAF,29/11/2019,42.89,06/12/2019
F9A58CB2-BCB9-4DED-B41E-08D8DB88872B,02/12/2019,52.31,09/12/2019
6FC1C3A6-0535-4908-9D36-EFA298663A9F,03/12/2019,50.81,11/12/2019
7385A55C-55D7-4E67-A6F1-35D04EC76C49,04/12/2019,21.36,12/12/2019
0960BD20-5598-420C-9119-5BBE55CBA003,06/12/2019,66.23,13/12/2019
FFB5D835-FF1A-4438-AA20-FC5423860ADD,09/12/2019,44.81,16/12/2019
0E2A1F65-582E-4F60-862D-6FE8B2AB5204,11/12/2019,52.74,17/12/2019
408377E4-6EF6-46DA-8F9C-C73D9744E41C,12/12/2019,42.33,18/12/2019
3522555C-B04D-4AAC-BF7F-46B99EF0C100,13/12/2019,51.2,19/12/2019
643D380F-E783-4D3C-8189-1871B946A3DB,16/12/2019,64.12,20/12/2019
DE849429-8367-4FAA-B97B-07EC518B942B,17/12/2019,34.46,23/12/2019
9D18D31C-5D0D-42FC-B6C9-1FDB469C75C7,18/12/2019,39.85,24/12/2019
C66723D6-ED52-4D94-9030-99A59F659AED,19/12/2019,51.93,25/12/2019
62D2E550-5E24-426D-B12F-3F30A706C6A0,20/12/2019,31.52,26/12/2019
E8D0C220-A7A0-49AF-A4B9-BA05C59D725D,23/12/2019,49.95,27/12/2019
6D69092E-F1A5-42E7-9EE1-AD30C65525D5,24/12/2019,61.47,30/12/2019
ECBA777A-F5AD-4C5C-89CB-EECFF5115BFB,25/12/2019,40.82,02/01/2020
1608C8D6-F36F-4671-968F-311012A893B3,26/12/2019,75,03/01/2020
1E5DCE82-1C6C-4396-B08E-94C3F8FE9149,27/12/2019,56.72,06/01/2020
FFC6B760-A1E5-42EB-8FD3-A90B01DC0DBB,30/12/2019,50.11,07/01/2020
C31752BE-0F99-487A-BB7C-84F6A3646691,02/01/2020,31.44,08/01/2020
48D38BD5-FA54-4135-B063-16AE1491982F,03/01/2020,36.7,09/01/2020
C8FE6CC6-608C-4536-94B2-553B4602EECF,06/01/2020,40.89,10/01/2020
21F81AF9-5C42-4D99-AFAB-1B07D3035E51,07/01/2020,57.87,13/01/2020
6E63C1DF-04C5-4921-B798-ECA07136ACE1,08/01/2020,54.65,14/01/2020
DA65C99D-2A23-4449-B83C-E89931B2A406,09/01/2020,42.79,15/01/2020
DDE77E27-3FF5-445F-98C3-B0072B242487,10/01/2020,50.42,16/01/2020
F2DB50AD-FE60-428C-8A0E-2AC49B24DBAB,13/01/2020,52.9,17/01/2020
F4E24C19-0ADB-4E62-A4DD-B432871030C8,14/01/2020,68.63,20/01/2020
1C30BB5D-85A8-4C60-9716-18503AEFD7D7,15/01/2020,34.41,21/01/2020
ED0205E0-870A-4AD9-85FB-C90FEB4B52FF,16/01/2020,34.06,22/01/2020
2CF9D296-35BF-4938-9FAA-33B0B61BB50A,17/01/2020,59.58,23/01/2020
8714A3CC-831C-47A5-AB73-E4157BD7653D,20/01/2020,49.79,24/01/2020
5DCAA32D-E4C2-4734-BC72-91C060219BE7,21/01/2020,41.32,27/01/2020
88096885-F9F4-4133-8AE2-CE1F7B2E66B6,22/01/2020,51.46,28/01/2020
DD60076F-ABDD-4686-8818-D9648C005665,23/01/2020,49.21,29/01/2020
56B600FA-8D08-48A9-999C-228A1250948C,24/01/2020,27.23,30/01/2020
7A69121F-4A0D-4EAC-B933-1887A5D6E35A,27/01/2020,45.41,31/01/2020
AA0D94DD-13FE-4470-8973-025D39FEB629,28/01/2020,32.11,03/02/2020
3683AAD0-C75F-4B65-9B74-B50D95CBF297,29/01/2020,41.66,04/02/2020
EA26474D-ED16-45F7-9214-FF7C9598CA8A,30/01/2020,66.89,05/02/2020
6A26F63A-E727-49F6-8F74-F412763541FD,31/01/2020,59.38,06/02/2020
F801054A-645D-468E-A95F-8BF5BDC3E245,03/02/2020,44.41,07/02/2020
736D862D-A80E-4637-86CB-A8CFB5B95E93,04/02/2020,40.11,11/02/2020
BF48267F-728A-4B44-98AC-BDB7F4C6508D,05/02/2020,39.36,12/02/2020
48307C2D-E2D5-40B4-B4F8-BA7850B59CAA,06/02/2020,36.5,13/02/2020
27C12A3C-6540-4C8B-8504-E62989BFE96B,07/02/2020,60.13,14/02/2020
63AD7ACC-2C1C-4003-8ECD-9A381F466C6C,11/02/2020,53.03,17/02/2020
EF422515-FB6F-4B3E-AFE1-D5F08B0B55E7,12/02/2020,40.56,18/02/2020
36ED0170-F25C-4B5B-A7FA-279F1B8B5721,13/02/2020,27.69,19/02/2020
F42D073A-FC51-46F0-BF27-858EE854171B,14/02/2020,50.24,20/02/2020
28592C9C-DE8D-4258-933D-DFA5C92C7923,17/02/2020,55.52,21/02/2020
D9D2D4E3-4FF9-486C-B2AC-F37FD19753EA,18/02/2020,51.98,24/02/2020
6A3EE009-CADE-4D81-828A-4B27DE878C85,19/02/2020,53.01,25/02/2020
5B01DFFB-EEE0-4AE2-A1AC-21496642B84C,21/02/2020,50.31,27/02/2020
291D293A-FBFD-4919-94C0-8E26DDDC182F,24/02/2020,60.27,28/02/2020
132B3DAE-08EA-4996-8196-2356D2F0EBBF,25/02/2020,58.12,02/03/2020
6FB16F71-C33C-46BB-BA08-59A5B6F5CD78,26/02/2020,54.02,03/03/2020
4C714284-B50F-43AF-95AC-084C50794702,27/02/2020,52.5,04/03/2020
1DFFDD9F-9CAD-4E68-BD71-45B29B32EC2A,28/02/2020,53.64,05/03/2020
F51D25BA-D568-450B-839B-907B89EB9370,02/03/2020,61.9,06/03/2020
A1542D1C-F686-4DD8-927B-1A0DBCEDB21A,03/03/2020,62.74,09/03/2020
CC41C227-6FC4-452D-8ECD-75DED4CF55B4,04/03/2020,68.03,10/03/2020
B1A76F51-D2FC-40AF-A3D7-BDC0E73CAD34,05/03/2020,29.5,11/03/2020
3D5F5216-97E2-4623-BA92-5DA0086A0EE6,06/03/2020,66.61,12/03/2020
D5D5D9AD-045C-4FFF-8BE5-FE57EC5F1D8E,09/03/2020,61.19,13/03/2020
56F6570B-900E-4F34-98E0-A9A330FD7F68,10/03/2020,54.38,16/03/2020
CDE31E90-9B0F-4C68-BE0D-9B4509D6DE9C,11/03/2020,68.73,17/03/2020
1F6020D4-96A4-4959-9EAE-61CA9E620A6E,12/03/2020,49.76,18/03/2020
8B8738C9-0683-43C2-BBAD-6B53F509048A,13/03/2020,59.78,19/03/2020
837E4D1D-7E28-473E-9CDF-230D43432E3F,16/03/2020,58.34,20/03/2020
D4BB5314-EEDF-4748-B9DB-B6847485C178,17/03/2020,37.02,23/03/2020
BC1FC033-8CA7-4357-8124-C89AA3D02E8D,18/03/2020,63.73,24/03/2020
455369BB-005E-4A2D-A4CA-128856E8A09C,19/03/2020,36.33,25/03/2020
91DECBA9-7EE5-4677-ACE0-93E8E33256A6,20/03/2020,47.78,26/03/2020
4C136568-4C15-4015-8BC2-4CD2C206A493,23/03/2020,55.07,27/03/2020
A56B033E-05C9-4DB2-B1A1-943BC4EBEECA,24/03/2020,56.81,30/03/2020
DDD78E2F-4A4D-4844-8DBD-1C359778666D,25/03/2020,52.82,31/03/2020
2D4CF752-75C3-4D11-B3E6-4575263262D1,26/03/2020,64.34,01/04/2020
44164077-F3C9-47BC-A3C6-301058967EEB,27/03/2020,46.53,02/04/2020
A66369BF-A9D7-4DB7-B7BA-7D6B99DC362A,30/03/2020,43.69,03/04/2020
62090A80-D1AE-4173-9946-7BA7DD3B68D0,31/03/2020,71.7,07/04/2020
540A886B-D124-4CDE-AB32-23D779BCE2B3,01/04/2020,47.64,08/04/2020
D4DF4CB0-5026-43EF-9524-4F1C865BCC55,02/04/2020,51.67,09/04/2020
6FA6F174-0A51-41AA-887C-9A0CFF24FC5C,03/04/2020,71.35,10/04/2020
10BA5453-2934-448D-968B-EA851F6DCDBD,07/04/2020,61.84,13/04/2020
7396D7E4-3F17-4239-9EBD-F9B0E834B0D5,08/04/2020,37.74,14/04/2020
13925581-A7D7-4037-8047-1F6105BD9B09,09/04/2020,46.75,15/04/2020
B39343B6-5CD2-442A-AAB9-EB0807653C37,10/04/2020,24.27,16/04/2020
81940356-312E-4A64-948B-4BEC239FC4F6,13/04/2020,43.79,17/04/2020
7A76256F-4DD4-4320-B0A2-4A16361D3FD0,14/04/2020,35.76,20/04/2020
3ED47652-2D9B-4596-85BC-305817D79D5E,15/04/2020,48.27,21/04/2020
AFF56AA7-F3EE-49EB-8C7C-D39CF20E642B,16/04/2020,57.92,22/04/2020
7B616D10-09A8-46BB-8876-6662AFB87E78,17/04/2020,45.47,23/04/2020
FD411A28-8D9C-4413-8CE2-31B26F7835EA,20/04/2020,55.81,24/04/2020
E5DBBDE8-D2F6-4F0C-937D-95B5B2631388,21/04/2020,51.63,27/04/2020
5A7F256C-069F-4684-8A12-C8E36839FBC8,22/04/2020,46.52,28/04/2020
83CFBA7B-1661-4941-8024-60AE5CD526C8,23/04/2020,39.65,29/04/2020
BC4CF1D1-04CC-4CA8-97FF-2752C592FAAD,24/04/2020,49.74,30/04/2020
65502AA1-BC7C-4B5B-A628-E12415C0BDED,27/04/2020,70.91,05/05/2020
A6E9F62C-3D41-4182-9840-C209DA87DBB8,28/04/2020,34.97,07/05/2020
784A5B71-AA8C-4362-98AC-87D2D0C1C8C2,29/04/2020,48.58,08/05/2020
F594305B-16E0-49A2-B0FE-D0359170A09D,30/04/2020,37.17,11/05/2020
94B0FA9C-CB59-4EAE-982B-68017696B1E4,05/05/2020,61.36,12/05/2020
418BBA55-744D-446B-883E-C6D4E9C29D19,07/05/2020,51.35,13/05/2020
